gx(degree/s);gy(degree/s);gz(degree/s);inclinacionX;inclinacionY;time(s)
-0.0153;0.1832;0.1221;-38.0476;-20.6207;8.7585
-0.0153;0.1374;0.0916;-20.4955;-9.1577;8.7604
0.0153;-0.0611;0.0611;-34.8250;-21.5380;8.7622
0.0153;-0.0763;0.0458;-26.9629;-37.1966;8.7639
0.0458;0.0611;-0.0305;-2.8914;-44.9271;8.7657
0.1527;0.0763;-0.0611;22.5885;-50.1944;8.7674
0.1374;0.0458;-0.0611;5.1891;-50.2433;8.7691
-0.0305;0.0916;0.0000;-66.8014;-23.1986;8.7709
-0.0305;0.0000;0.0611;-13.2185;-3.2772;8.7726
0.0000;-0.0763;0.1527;-23.4667;-6.5330;8.7744
0.0153;-0.0611;0.1527;12.6044;25.8767;8.7761
-0.0305;-0.0153;0.0611;32.4444;-2.1961;8.7778
-0.0916;-0.0153;-0.0458;-7.0706;-7.0706;8.7796
-0.1069;-0.1527;-0.0153;-44.5342;-7.3260;8.7814
-0.0458;-0.1221;0.0916;-28.4721;-10.9932;8.7832
-0.0305;-0.0611;0.0611;-22.6321;-12.3442;8.7849
-0.0305;-0.0458;0.1069;17.5484;17.5484;8.7866
-0.0916;-0.0305;0.1069;29.1216;18.9318;8.7884
-0.1527;-0.0305;0.0611;0.0000;36.8699;8.7901
-0.1527;0.0611;0.0458;-3.2351;42.6252;8.7919
-0.0916;0.0916;0.0000;-57.4875;31.8061;8.7936
-0.0611;-0.0153;0.0000;-82.0442;3.5488;8.7953
-0.0305;-0.0305;0.0153;-62.8479;-9.7579;8.7971
-0.0305;0.1069;-0.1069;-49.3381;14.6466;8.7988
-0.1374;0.1985;-0.1832;-30.7090;6.9839;8.8006
-0.0611;0.1374;-0.0611;-38.1129;8.8764;8.8024
0.0153;0.0916;-0.0305;-74.2481;6.1389;8.8041
0.0763;0.0611;0.0153;-63.6311;6.7111;8.8059
-0.0763;0.0916;0.0000;-50.0319;-37.8155;8.8077
-0.0305;0.0153;-0.0458;-50.9567;-38.4138;8.8094
-0.0305;-0.0458;-0.0763;-38.0395;-47.6842;8.8112
-0.0763;-0.0153;-0.0763;-48.0013;-38.9637;8.8129
-0.1069;0.0153;-0.0611;0.0000;-38.9275;8.8147
-0.0763;0.0916;-0.0763;11.0600;-33.6553;8.8164
0.0153;0.1832;0.0000;13.5571;-25.2271;8.8183
0.0611;0.1527;-0.0611;2.1313;-44.9604;8.8201
0.1069;0.0763;-0.0763;-5.4193;-34.5180;8.8219
0.0458;0.1832;-0.0458;-6.8428;-52.5893;8.8236
-0.0611;0.0763;-0.0611;5.1944;-84.8056;8.8254
-0.0153;0.0458;-0.0916;-22.0017;-40.9659;8.8271
0.0611;0.0763;-0.0611;-56.1455;-14.4264;8.8288
0.0153;0.1527;0.0000;-38.6598;-27.9384;8.8306
0.0458;0.1832;-0.0916;-7.3411;-14.8062;8.8324
0.0458;0.1374;-0.1221;-22.5846;-15.5949;8.8341
0.0000;0.0153;-0.0458;-44.9642;-2.0249;8.8359
-0.0305;0.0153;0.0763;-33.3288;-7.8951;8.8376
-0.1069;0.0611;-0.0153;-55.1402;-3.6189;8.8393
-0.0916;0.1069;-0.0153;-69.2167;-17.1720;8.8411
-0.0763;0.1679;0.0305;-29.8716;18.1368;8.8429
-0.1221;0.1832;0.0458;-13.3323;8.8433;8.8446
-0.0458;0.1985;0.0305;0.0000;4.7636;8.8463
0.0000;0.1832;0.0305;-8.1097;4.0447;8.8481
0.0763;0.1985;0.0305;-78.6731;9.4055;8.8498
0.0000;0.2290;0.0000;-64.4258;2.4618;8.8516
-0.0153;0.0916;-0.0153;-47.1211;-15.1717;8.8535
-0.0458;0.0000;0.0305;-21.0375;-59.4910;8.8553
-0.0305;0.0000;0.0916;-23.0642;-23.0642;8.8570
-0.0305;0.0611;0.0916;-14.4407;-11.5078;8.8588
-0.0763;-0.0153;-0.0458;-7.9287;-21.5825;8.8606
-0.0305;-0.0458;-0.0458;-41.1859;-48.8141;8.8624
-0.0611;0.0153;-0.0305;13.9527;-25.7229;8.8642
-0.1527;0.0305;-0.0458;30.9638;-30.9638;8.8659
-0.1527;0.0153;-0.0611;-55.9467;-33.5280;8.8677
-0.0305;0.0611;-0.0611;-68.7574;-18.1005;8.8694
0.0458;0.0153;-0.0153;-8.0940;-31.0814;8.8711
0.0611;0.0611;0.0458;-10.1247;-79.8753;8.8729
0.0763;0.1221;0.0153;4.9661;-78.8389;8.8746
0.0153;0.0916;-0.0153;14.6282;-67.8200;8.8764
0.1069;0.0916;-0.0458;26.3474;-58.5929;8.8782
0.1527;0.1069;-0.0916;12.2535;-33.4919;8.8799
-0.0763;0.0611;-0.1221;-4.4440;-36.4453;8.8817
-0.0611;0.0000;-0.0611;-14.6661;-45.1469;8.8834
-0.0153;0.0305;-0.0153;4.7545;-45.9186;8.8852
-0.0153;0.1527;-0.0153;0.0000;-85.0303;8.8869
0.0153;0.0763;-0.1069;-24.4171;-62.9170;8.8886
0.1527;0.0305;-0.0763;-13.9321;-57.4264;8.8904
0.1374;0.0305;-0.0305;-2.2186;-21.5783;8.8921
0.1069;0.0305;-0.0305;-20.0330;-6.5568;8.8939
0.1985;0.1527;-0.0153;-53.0420;-14.7292;8.8956
0.1985;0.1069;0.0611;-41.0838;-37.8322;8.8974
0.1679;0.1221;0.0763;-1.3959;-43.0092;8.8991
0.1679;0.1069;0.0916;38.8767;5.5412;8.9008
0.1221;0.1221;0.0000;65.9052;21.4167;8.9026
0.0153;0.1221;0.0611;45.0000;-45.0000;8.9044
0.0611;0.1527;0.0611;-44.7779;20.6207;8.9061
0.0305;0.1527;-0.0611;0.0000;-0.0000;8.9079
-0.0458;0.1221;-0.0916;-30.1702;4.1171;8.9096
-0.0458;0.1069;0.0000;-62.0725;23.6788;8.9114
-0.0611;0.1832;0.0305;-30.3364;17.6406;8.9131
-0.0763;0.1679;0.0305;-10.2316;6.8008;8.9149
0.0763;0.1221;0.1069;41.8103;7.6623;8.9166
0.0916;0.1374;0.0458;49.6409;-7.2963;8.9186
0.0305;0.1832;0.0305;24.0948;-24.0948;8.9203
0.0153;0.1985;0.0611;22.8053;-2.7771;8.9221
0.0305;0.1985;0.1527;14.2818;-7.8772;8.9239
0.0153;0.0153;0.0153;0.0000;-11.7683;8.9257
-0.0611;-0.1374;-0.0763;4.2480;-15.0261;8.9274
-0.0305;-0.1679;-0.0305;-29.7636;-23.9641;8.9292
-0.0153;-0.1679;0.0458;-75.2369;-4.6220;8.9309
0.0000;-0.1679;0.0305;-11.7012;-20.7882;8.9328
0.0458;-0.0916;0.0611;1.8671;-19.0151;8.9345
0.0763;-0.0305;0.0458;-15.2551;-0.0000;8.9362
-0.0305;-0.1221;0.0153;-26.5481;1.9703;8.9380
-0.0153;-0.0611;0.0153;-29.8229;7.9405;8.9397
-0.0305;-0.0153;0.0000;-24.9750;10.2403;8.9415
-0.0611;-0.0153;0.0458;-16.1232;2.8942;8.9432
-0.0916;0.0916;-0.0305;-4.7140;-8.2689;8.9449
-0.0763;0.0611;-0.0458;5.0659;-12.7534;8.9467
0.0458;-0.0611;-0.0305;0.0000;-71.5651;8.9484
0.0458;-0.1069;0.0305;-4.9146;-25.3631;8.9502
0.0305;-0.1374;0.0153;6.7098;-27.8634;8.9519
0.0763;-0.1221;-0.0458;18.3100;-6.5597;8.9539
-0.0305;-0.0153;0.0000;15.3442;5.6949;8.9556
0.0153;0.0611;0.0458;-5.7320;17.4351;8.9574
0.0000;0.1374;0.0458;-3.8483;19.6077;8.9592
-0.0305;0.2290;0.0305;-5.9027;-1.9645;8.9610
-0.1832;0.1985;0.0305;9.8547;-21.7664;8.9627
-0.1374;0.1221;-0.0611;-2.9871;-7.4856;8.9650
-0.1069;0.1374;0.0000;-8.4255;-1.0495;8.9675
-0.0305;0.1374;0.0000;-7.3545;-18.6641;8.9697
0.0916;0.1069;0.0763;-11.0462;-50.0319;8.9722
0.0763;0.1985;0.0611;10.5531;-60.4529;8.9744
0.0611;0.2137;-0.0153;9.2368;-26.1942;8.9766
-0.0763;0.1832;-0.0763;-2.0982;8.4213;8.9788
-0.0916;0.1374;0.0153;-36.6569;5.7106;8.9810
0.0153;0.2748;-0.0153;-64.0569;-24.5211;8.9832
-0.0458;0.2290;0.0763;-13.0409;-71.3907;8.9854
-0.0153;0.1527;0.0305;-22.3927;-64.7912;8.9876
0.0153;0.1679;0.1221;-34.9920;-40.9489;8.9898
0.1679;0.1069;0.1374;-47.8379;-41.8455;8.9929
0.0763;0.0458;-0.0153;4.0247;-39.1739;8.9950
0.0458;0.0153;-0.0763;6.1107;-15.4337;8.9969
0.1374;-0.0305;-0.0153;0.0000;-29.0546;8.9990
-0.0153;0.0000;0.0305;-11.3935;-47.7994;9.0012
-0.0305;-0.0305;0.0763;-80.2520;2.3535;9.0033
-0.0763;0.0916;0.1221;-52.0543;-2.5110;9.0055
-0.0458;0.1985;0.0305;-33.4923;-14.1969;9.0077
0.0153;0.1985;0.0916;-50.7442;-18.5929;9.0099
0.0916;0.1832;-0.0458;-17.7108;-59.5345;9.0121
0.0305;0.1527;-0.0763;-33.5986;-38.5021;9.0140
0.0000;0.1832;-0.1069;-75.9638;14.0362;9.0158
0.0000;0.1069;-0.0153;-49.2968;22.2748;9.0176
0.0000;0.1527;0.0153;-34.5668;25.8767;9.0197
0.0763;0.1985;0.0000;0.0000;-9.4623;9.0214
0.0763;0.2595;0.0153;64.0569;-7.9520;9.0232
0.0153;0.2901;0.0458;20.6207;-44.7779;9.0250
0.0305;0.1985;-0.0611;8.4890;-79.7806;9.0267
0.1069;0.2137;0.0153;-7.4805;-65.6887;9.0284
0.0916;0.1832;0.0305;-6.6756;20.4104;9.0302
0.0305;0.1527;0.0153;-16.3925;-10.8445;9.0320
0.0305;0.1374;0.0000;-8.9849;-18.2008;9.0338
-0.1069;0.1679;0.0458;-2.2410;-30.5533;9.0356
-0.1679;0.1527;-0.0305;-8.2796;-13.8870;9.0373
-0.2290;0.1069;-0.0916;-60.7941;-25.8767;9.0391
-0.0916;0.1069;-0.1221;-52.0093;-23.2071;9.0408
0.1221;0.0305;-0.1527;-44.1489;-36.6569;9.0426
0.1221;-0.0153;-0.1221;-56.6335;-32.4725;9.0443
-0.0153;0.0458;0.0000;-36.4223;-49.7622;9.0460
-0.0611;0.0000;0.0611;-28.0736;-34.8513;9.0478
0.0458;-0.0458;0.0000;-8.0100;-38.8335;9.0496
0.0916;0.0916;-0.0305;-7.7449;-34.9418;9.0513
0.0916;0.0916;-0.0458;-31.3501;-20.2944;9.0533
0.0763;0.0763;-0.0458;-70.6404;-6.0173;9.0551
0.0458;0.1069;-0.0153;-6.6958;-30.3486;9.0568
0.0153;0.0916;0.0305;-1.9285;-44.9676;9.0586
0.0916;0.0000;-0.0611;51.2822;14.2640;9.0604
0.0611;0.0611;-0.1069;60.8363;27.5356;9.0622
0.1069;0.0763;-0.0763;-28.7863;-57.4264;9.0639
0.0305;0.0611;-0.0305;-41.4237;-41.4237;9.0657
-0.0611;-0.0153;-0.0458;-32.4236;-57.4115;9.0674
-0.0611;0.0000;0.0153;-21.5238;-68.1266;9.0691
-0.0153;0.0000;0.0611;-33.5280;-55.9467;9.0710
0.0916;-0.0305;-0.0153;-45.4527;-38.1446;9.0728
0.0458;0.0153;-0.0305;-58.3452;-31.1189;9.0745
0.0763;0.0611;-0.0153;-57.5487;-19.3606;9.0762
0.0611;0.1069;-0.1069;-64.5889;-24.4558;9.0780
-0.0763;0.0763;-0.1069;-39.0862;-18.3756;9.0797
-0.0305;0.0153;-0.0916;-17.3827;-9.8294;9.0815
-0.0153;0.0000;-0.0763;2.4328;12.2535;9.0832
0.0458;-0.0458;-0.1221;4.0447;8.1097;9.0850
0.0611;-0.0763;-0.1374;0.0000;-10.3048;9.0867
0.0458;0.0458;-0.1527;-49.6845;-27.2256;9.0885
0.0000;0.0611;-0.1527;2.8588;2.8588;9.0902
0.0916;0.1374;-0.0611;10.3048;-0.0000;9.0920
0.1069;0.2137;0.0000;-38.3288;-14.3633;9.0937
0.1527;0.1374;-0.0305;-46.0270;-25.0452;9.0954
0.1832;0.0000;-0.0305;-73.0835;-16.6796;9.0972
0.2290;-0.0458;-0.0305;-46.4644;-32.9365;9.0989
0.2443;0.0611;0.0000;-45.6876;-26.5651;9.1007
0.0916;0.1069;0.0611;-5.0414;-48.3258;9.1135
0.0763;0.0611;-0.0305;-34.2118;-23.6788;9.1154
0.0458;0.1679;-0.0305;-46.1561;-6.5389;9.1172
0.0458;0.1069;0.0153;-5.4574;-37.0377;9.1191
0.0000;0.0000;0.1069;-7.1933;-66.6733;9.1209
0.0305;-0.0305;0.1374;-20.1543;-59.4710;9.1228
0.0153;0.0916;0.0611;-21.4389;-57.5097;9.1246
-0.0305;0.0916;0.0305;-30.5295;-42.6337;9.1264
-0.0458;-0.0611;-0.0305;-21.0412;-26.3930;9.1281
-0.0611;-0.1679;-0.0305;-39.7622;-25.2394;9.1298
0.0000;0.0458;-0.0458;-27.2326;-31.5321;9.1317
-0.0305;0.1069;0.0000;3.5746;1.7864;9.1334
-0.0153;0.0611;-0.0305;-7.4488;11.2132;9.1351
-0.0305;0.0611;-0.1221;-30.3364;53.9129;9.1369
-0.0611;0.1679;-0.1069;-55.3035;31.5475;9.1386
-0.0916;0.1069;-0.0763;-13.6330;13.6330;9.1404
-0.0458;0.0000;-0.0763;-23.9297;-65.8722;9.1421
0.0458;0.0763;-0.0763;-39.9429;-47.7994;9.1439
0.0916;0.0305;-0.0611;-52.8875;-4.5739;9.1459
-0.0153;0.0611;-0.0153;-29.3591;-8.8132;9.1476
-0.0916;0.0763;0.0611;-16.7311;-14.2856;9.1494
-0.0611;0.1832;0.1374;-27.0089;-8.7067;9.1511
0.1374;0.0458;0.0305;-16.2201;-38.5440;9.1530
0.1374;0.1527;-0.0763;-13.3424;-33.6313;9.1548
0.0611;0.1985;-0.0611;-20.4314;-23.2422;9.1566
0.0153;0.0916;-0.0611;-41.2526;-11.4092;9.1584
0.0305;0.0153;-0.0458;-32.2220;-11.5341;9.1601
0.0763;0.0458;-0.0458;-51.5076;-16.8511;9.1619
0.0000;0.0916;0.0000;-55.8786;-14.5286;9.1636
0.0000;0.0153;0.0305;-39.6556;-13.6718;9.1654
-0.0458;0.0153;0.0916;-42.4875;-20.5621;9.1671
-0.0305;0.0611;0.0305;-24.2045;-42.3427;9.1689
-0.0153;0.0763;0.0611;-38.1612;-40.8606;9.1707
0.0000;0.0763;0.0611;-3.6189;-71.2253;9.1725
0.0000;0.0916;0.0763;13.8079;-52.7079;9.1743
-0.0305;0.0305;0.0458;-64.9249;-24.7109;9.1760
-0.0916;0.0000;0.0763;-46.6683;35.5853;9.1778
0.1069;-0.0458;0.0916;3.8141;52.9612;9.1795
0.1832;-0.0458;0.0916;-38.8335;50.0323;9.1812
0.0916;-0.0305;-0.0153;-34.9152;23.6191;9.1830
-0.0153;0.0611;-0.0611;-32.1529;10.2180;9.1847
-0.0305;0.1985;0.1069;-5.9440;-38.4138;9.1865
0.0153;0.1679;0.0458;-18.5897;-63.2027;9.1886
-0.0305;0.1221;-0.0153;-39.9372;-41.7379;9.1908
0.0153;0.1679;0.0153;-27.2042;-37.5571;9.1930
-0.0305;0.1374;0.0153;-38.5208;-51.1233;9.1951
-0.0153;0.1832;-0.0458;-63.4349;-20.9634;9.1973
0.1679;0.0916;0.0000;-37.5322;-30.5090;9.1995
0.0916;0.1832;0.0153;-7.0706;-59.5013;9.2018
0.0000;0.1679;0.0000;-34.7570;-21.0357;9.2039
-0.0153;0.1374;0.0153;-44.6420;-11.5817;9.2061
-0.1221;0.1679;-0.0153;-47.8462;-8.1964;9.2083
-0.1069;0.1374;0.0000;-11.6775;-17.6742;9.2105
0.0458;0.1679;0.0305;-28.8146;-5.3183;9.2127
0.0458;0.1374;0.0763;-25.0693;9.7579;9.2149
-0.0305;0.1069;0.1985;-27.2111;-15.9240;9.2171
0.0000;0.0611;0.0916;-18.2018;-24.6129;9.2194
0.0763;0.1221;0.0153;-3.1884;-12.8547;9.2217
0.0458;0.1221;0.0305;-38.2210;-1.3635;9.2239
0.0458;0.0458;0.0153;-36.7332;4.5739;9.2261
0.0000;-0.0153;-0.0153;-10.1465;17.0742;9.2283
-0.0305;0.2137;0.0458;14.6541;71.5651;9.2305
-0.0763;0.0763;-0.0763;-16.5581;39.8831;9.2327
-0.0153;0.0611;-0.1527;5.5539;-13.4312;9.2349
0.0763;0.0611;-0.0763;2.3358;-11.7584;9.2371
0.0763;-0.0153;-0.1374;-52.9239;-10.2124;9.2392
0.0000;0.0916;-0.0763;-49.6473;40.1530;9.2414
0.0153;0.0916;0.0153;-37.3332;26.1712;9.2436
0.0458;0.0305;0.0458;-58.7558;29.9160;9.2458
0.0153;0.0305;-0.0458;-81.8699;8.1301;9.2480
0.0153;0.0153;-0.0458;-19.4712;-41.8103;9.2501
0.0611;-0.0763;-0.1069;-1.8241;-9.1577;9.2524
0.0611;-0.0305;-0.0916;-4.3987;22.5496;9.2548
0.1527;0.0153;0.0305;3.8648;7.7474;9.2570
0.1527;-0.0153;-0.0458;-38.3493;-6.6806;9.2592
0.0458;0.0305;-0.0916;-44.2282;-9.4462;9.2614
0.0153;0.0458;-0.1221;-45.8075;-18.1641;9.2636
-0.1221;0.1527;-0.0763;-34.4744;-34.4744;9.2657
-0.0153;0.1221;-0.0611;-49.0738;-22.1961;9.2680
-0.0305;0.0458;0.0305;-53.2114;3.9361;9.2702
-0.1069;0.0000;0.0000;-36.1121;36.1121;9.2724
-0.1527;-0.1374;-0.0305;-24.5760;27.8973;9.2746
-0.0305;0.0305;0.0000;-18.4155;2.5866;9.2768
0.0305;0.0611;0.0153;-8.6787;12.1956;9.2790
-0.0763;0.0458;0.0763;-11.6775;-17.6742;9.2812
-0.0611;0.0611;-0.0763;-23.0956;-21.9370;9.2834
0.0305;0.0763;-0.1374;-8.2745;-26.7270;9.2856
-0.0153;0.1679;-0.0305;-25.8583;-40.8606;9.2879
-0.0763;0.1069;0.1374;-7.6367;-13.4478;9.2901
0.0000;0.1374;0.0763;-56.7115;-12.8801;9.2923
-0.0611;0.0611;0.0305;-36.6569;-23.4541;9.2945
-0.0611;0.1374;0.0916;5.6949;-21.3367;9.2967
-0.0458;0.0153;0.0305;-28.2205;9.0689;9.2989
0.1069;-0.0153;0.0763;-51.8871;6.9524;9.3010
0.1374;-0.0458;0.0763;-32.1333;-5.0859;9.3033
0.0153;0.2137;0.0153;-47.9689;-12.8756;9.3055
0.0305;0.1374;0.0305;-30.3364;-17.6406;9.3078
-0.0611;0.0611;0.0763;-27.8870;-21.3331;9.3100
-0.0305;0.0458;0.0458;-72.1260;2.1817;9.3122
0.1069;0.1527;0.0305;-57.1234;23.6822;9.3144
-0.0458;0.1069;0.1221;-28.7863;13.9321;9.3165
-0.0916;0.1221;0.1832;38.8335;-20.3874;9.3187
-0.0763;0.1374;0.1221;-16.5779;-52.4248;9.3212
0.0763;0.0153;0.1221;-40.2121;-35.7417;9.3234
-0.0763;-0.0305;0.0611;-29.8858;-56.1455;9.3256
-0.0916;-0.0611;-0.0458;-12.1361;-35.3203;9.3278
-0.0153;-0.0305;0.0000;-22.4462;-31.3764;9.3299
0.0611;0.0305;0.0763;1.2483;-11.3072;9.3322
0.0305;0.0305;-0.0305;-1.9703;-26.5481;9.3343
-0.1221;0.0305;-0.1069;-4.0753;-4.0753;9.3365
-0.1374;0.1069;-0.0611;-5.1251;-19.5720;9.3387
-0.0763;0.0458;-0.0153;-2.1941;-36.3999;9.3409
0.0000;0.1069;-0.0305;-18.0185;-31.0335;9.3431
-0.0305;0.1069;0.0153;-17.7049;-27.1403;9.3452
-0.0458;0.1069;0.0458;-5.2646;-10.5743;9.3474
-0.0458;0.1679;-0.0458;-4.6204;4.6204;9.3496
-0.0153;0.2290;-0.0153;-6.0090;-0.0000;9.3518
0.0153;0.1679;0.0305;-17.9258;-37.9934;9.3542
-0.0305;0.0611;0.0305;-33.2862;-46.4226;9.3565
-0.1832;0.0305;0.0763;-34.0657;-55.8977;9.3588
-0.1527;-0.0153;0.0305;-39.3828;-50.5728;9.3612
-0.0916;0.1679;0.0305;-52.9239;-29.1808;9.3635
-0.0916;0.1069;0.0000;-22.9898;-7.4805;9.3656
-0.0153;0.1374;-0.0153;-10.9338;-38.5514;9.3678
0.1221;0.2137;0.0153;-40.5092;-45.6044;9.3700
0.1527;0.1374;0.0000;-49.9795;-37.3996;9.3722
0.0916;0.1374;-0.0305;-42.3137;-42.3137;9.3744
0.1069;0.2443;0.0916;-18.4349;-71.5651;9.3766
0.0153;0.2595;-0.0153;-14.3748;-62.4563;9.3788
-0.0763;0.2137;-0.0458;-72.2478;2.8732;9.3810
-0.0611;0.1374;0.0305;-86.7623;-2.2888;9.3832
-0.1069;0.1069;0.0305;-32.3645;-57.2661;9.3854
-0.0305;0.0000;0.0305;-20.3548;-29.7954;9.3876
-0.1374;0.0305;0.0153;-24.4341;-1.5802;9.3898
-0.1069;0.0305;-0.0763;-35.5070;-47.3650;9.3921
-0.0305;0.0000;-0.0305;-40.3591;-48.3487;9.3942
0.0763;-0.0153;-0.0305;-84.1964;-5.1891;9.3964
-0.1069;-0.0916;-0.0305;-35.9401;-47.1953;9.3986
-0.1374;-0.0763;-0.0153;-55.5408;-34.3434;9.4007
-0.0611;-0.1069;0.0458;-54.7257;3.7954;9.4030
0.0611;-0.0763;-0.0611;-59.6617;-10.5488;9.4053
0.0763;0.0763;-0.0763;-37.2327;6.0402;9.4075
0.1221;0.2137;0.0305;-34.0730;-12.3233;9.4100
-0.0153;0.1527;0.1069;-40.3155;-32.6267;9.4126
0.1221;0.0916;0.0305;-10.8855;-22.1910;9.4156
0.0763;0.0763;0.0458;25.6487;3.8183;9.4181
0.0305;0.0763;0.0611;20.3745;20.3745;9.4207
0.0305;0.0458;0.0458;0.0000;4.2892;9.4233
0.0458;0.0458;0.0153;-6.8777;1.9607;9.4256
-0.0153;-0.0305;-0.0153;3.9446;0.9854;9.4278
-0.0611;0.0305;0.0000;8.9166;-25.2293;9.4300
-0.0153;0.0305;-0.0458;1.4389;-25.2692;9.4323
0.0611;0.0000;-0.0458;-16.5056;-31.3903;9.4345
0.1985;0.0000;0.0305;-75.5799;-10.1421;9.4370
0.1221;0.0611;-0.0916;-56.0537;-11.9695;9.4396
-0.0305;0.1374;0.0153;-46.9066;-10.0127;9.4425
-0.0458;0.2290;0.0153;-37.8482;-22.5496;9.4451
0.0153;0.2137;-0.1832;6.6984;-39.9062;9.4476
0.0305;0.1374;-0.1527;-42.5875;-42.5875;9.4500
-0.1069;0.0763;-0.0153;7.3186;-41.9727;9.4522
-0.1221;-0.0763;0.0458;45.7116;-16.3331;9.4549
-0.0611;-0.0763;-0.0305;39.7472;-17.6303;9.4575
-0.0458;-0.0305;0.0153;30.3199;-40.7913;9.4601
-0.0916;-0.0305;0.0153;-10.3883;-44.0684;9.4630
0.0153;-0.0305;-0.0153;-10.8974;-56.8484;9.4656
0.0916;-0.0763;0.0763;-6.6645;-14.4001;9.4682
-0.1527;-0.1679;-0.0611;1.6979;-11.9708;9.4708
-0.0763;0.0153;0.0916;3.1749;-3.1749;9.4735
0.0153;0.0153;0.0458;22.4626;6.5819;9.4762
-0.0305;0.1832;0.0458;-25.3769;-58.9973;9.4787
-0.1374;0.1374;-0.0611;-74.4986;8.5255;9.4813
-0.0916;0.1374;0.0305;-23.1751;2.5062;9.4842
0.1221;0.1069;0.0305;-40.9659;-22.0017;9.4868
0.1527;0.0763;0.0153;-46.4450;10.0165;9.4894
0.0153;0.0916;0.0000;-27.0223;15.8192;9.4915
0.1221;0.1069;-0.0305;-18.1135;18.1135;9.4938
0.1069;0.0763;-0.0153;9.3985;-24.0948;9.4960
0.1527;0.1221;-0.0611;-43.3139;30.9638;9.4980
0.0916;0.1985;-0.0305;-28.6614;43.2504;9.5002
0.0000;0.1221;0.0458;-10.2944;-2.5606;9.5026
0.0153;0.1221;0.0458;-16.8657;-13.4209;9.5046
0.0305;0.0763;0.0000;-15.1621;-6.2565;9.5064
-0.0153;0.0153;0.0153;9.7471;-23.2680;9.5081
-0.0458;-0.0153;0.0305;-6.8523;-32.4725;9.5101
-0.0763;-0.0153;-0.0153;-18.1733;-21.9792;9.5120
-0.0916;0.0000;-0.0458;-24.0948;-24.0948;9.5137
-0.1069;-0.0153;-0.0763;-27.0148;-29.1216;9.5159
-0.1069;0.0611;-0.0458;-34.8048;-53.9601;9.5181
-0.0611;0.1069;-0.0458;-36.6804;-46.8944;9.5198
-0.0763;0.1985;0.0153;69.9765;-17.0742;9.5220
-0.1985;0.1374;-0.0763;13.5010;-64.2239;9.5243
-0.1221;0.1527;-0.1374;3.8183;-64.0271;9.5264
-0.1985;0.2290;-0.1374;-38.8712;-36.0399;9.5284
-0.1985;0.1374;-0.1221;-42.9222;-36.5754;9.5302
-0.1679;0.1069;-0.0458;-12.5101;-18.9606;9.5321
-0.0611;0.2595;-0.0763;0.0000;33.6901;9.5341
0.0153;0.1527;-0.0916;-16.3925;10.8445;9.5359
0.0611;0.0763;-0.0916;76.3282;-4.2865;9.5376
-0.0153;-0.0153;-0.0916;19.5955;-19.5955;9.5394
-0.0763;-0.0458;-0.0305;-15.1584;-58.1939;9.5411
-0.2290;0.0611;0.0305;8.7208;-80.2403;9.5432
-0.1374;0.1221;0.0153;3.5152;-47.3721;9.5453
-0.0763;0.2290;0.0305;-32.9365;-25.0169;9.5472
-0.0458;0.2137;-0.0458;-41.1306;2.6930;9.5490
-0.1221;0.2290;-0.1527;29.1216;18.9318;9.5507
-0.1527;0.2137;-0.1374;-11.2552;-5.6004;9.5533
-0.1679;0.1832;-0.1069;-24.0840;-15.2086;9.5554
-0.1374;0.1527;-0.1527;-36.2538;-28.9367;9.5572
-0.1069;0.1832;-0.0763;-47.2509;-26.5504;9.5590
-0.1527;0.1221;-0.1221;-72.3945;-6.8428;9.5608
-0.1832;0.0153;-0.1527;-61.6968;-10.1421;9.5629
-0.0458;0.0611;-0.1374;-46.1401;-27.6147;9.5650
0.0000;-0.0153;-0.1069;-34.8952;-28.4721;9.5667
-0.0153;-0.1374;-0.0458;-63.4349;-0.0000;9.5685
-0.0763;-0.1679;-0.0763;-43.2928;-24.6705;9.5702
-0.0763;-0.1374;-0.0611;-47.2265;-23.4287;9.5720
-0.1069;-0.0305;-0.0458;-45.0496;-29.9713;9.5738
-0.0763;0.0458;-0.0305;-46.6861;-29.0171;9.5755
0.0458;0.0305;0.0458;-61.2003;6.7098;9.5773
0.0153;-0.0153;0.0000;-80.2520;-2.3535;9.5791
-0.0458;0.0763;-0.1069;-42.5904;5.9762;9.5811
-0.0916;0.1374;-0.0153;-67.8593;-17.9841;9.5833
-0.1069;0.1221;0.0458;-43.4042;-36.0845;9.5853
0.0305;0.0153;-0.0305;-19.3818;-36.6804;9.5870
0.0611;0.0000;-0.0916;6.4829;-52.2178;9.5888
0.0000;0.0153;-0.0458;-10.9932;-28.4721;9.5905
-0.1069;0.0305;0.0305;-14.5210;-57.8043;9.5924
-0.0611;0.0611;0.0000;6.4418;-69.2196;9.5946
0.0000;0.1069;-0.1069;41.6466;-46.4644;9.5967
0.0305;0.1679;-0.1221;40.3155;-6.1904;9.5986
0.1374;0.1832;-0.0458;37.2078;-9.9491;9.6005
0.0458;0.1374;0.1221;4.0247;-39.1739;9.6026
0.0153;0.0611;0.1069;-46.4954;-11.4092;9.6048
0.0305;0.0916;0.0763;-50.8564;25.2496;9.6069
0.0000;0.0763;0.0153;-40.2364;44.8024;9.6086
-0.0458;0.0611;0.0000;-73.2764;13.8527;9.6104
-0.0153;0.0916;0.0763;-63.3164;24.8643;9.6122
